airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Indigo,2019-04-15,Kolkata,Bangalore,19:20:00,23:45:00,265,1.0,No Info,3809
Indigo,2019-05-09,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,9274
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,In-flight meal not included,10262
Vistara,2019-06-06,Kolkata,Bangalore,20:20:00,09:05:00,765,1.0,No Info,8452
Multiple Carriers,2019-05-27,Delhi,Cochin,10:20:00,19:15:00,535,1.0,No Info,9316
Air India,2019-03-06,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,12677
Spicejet,2019-06-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Jet Airways,2019-05-01,Kolkata,Bangalore,16:30:00,22:35:00,365,1.0,In-flight meal not included,10844
Indigo,2019-03-06,Delhi,Cochin,18:35:00,01:35:00,420,1.0,No Info,14871
Air India,2019-04-21,Kolkata,Bangalore,20:45:00,23:20:00,155,0.0,No Info,4880
Spicejet,2019-04-03,Bangalore,Delhi,09:30:00,12:20:00,170,0.0,No Info,3971
Jet Airways,2019-06-24,Delhi,Cochin,10:00:00,04:25:00,1105,1.0,In-flight meal not included,10262
Jet Airways,2019-03-01,Bangalore,Delhi,05:45:00,18:25:00,760,1.0,No Info,26890
Indigo,2019-03-01,Kolkata,Bangalore,21:25:00,00:05:00,160,0.0,No Info,4778
Multiple Carriers,2019-05-15,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,10197
Multiple Carriers,2019-03-27,Delhi,Cochin,08:55:00,21:00:00,725,1.0,No Info,8055
Multiple Carriers,2019-06-27,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,13377
Jet Airways,2019-03-12,Bangalore,Delhi,21:25:00,11:25:00,840,1.0,No Info,13817
Indigo,2019-05-15,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No Info,2227
Indigo,2019-06-12,Delhi,Cochin,21:05:00,00:20:00,195,0.0,No Info,6015
Indigo,2019-05-09,Kolkata,Bangalore,06:20:00,10:20:00,240,1.0,No Info,4226
Vistara,2019-06-06,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,3687
Indigo,2019-03-06,Delhi,Cochin,09:10:00,21:00:00,710,1.0,No Info,14871
Indigo,2019-06-15,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,5298
Jet Airways,2019-06-09,Kolkata,Bangalore,09:35:00,22:05:00,750,1.0,No Info,14676
Jet Airways,2019-05-21,Kolkata,Bangalore,06:30:00,20:50:00,860,2.0,In-flight meal not included,10118
Indigo,2019-05-15,Delhi,Cochin,17:10:00,01:30:00,500,1.0,No Info,6979
Multiple Carriers,2019-05-21,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,14067
Air India,2019-03-21,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,8236
Indigo,2019-05-15,Delhi,Cochin,15:10:00,20:00:00,290,1.0,No Info,6027
Indigo,2019-06-06,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,2754
Multiple Carriers,2019-06-01,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,12717
Jet Airways,2019-06-12,Kolkata,Bangalore,06:30:00,12:00:00,330,1.0,No Info,13626
Air Asia,2019-04-01,Kolkata,Bangalore,19:55:00,22:25:00,150,0.0,No Info,3807
Air India,2019-05-09,Kolkata,Bangalore,10:00:00,20:25:00,625,1.0,No Info,10203
Indigo,2019-05-18,Kolkata,Bangalore,19:35:00,23:15:00,220,1.0,No Info,4226
Jet Airways,2019-05-09,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,15554
Vistara,2019-05-24,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,11982
Jet Airways,2019-03-24,Kolkata,Bangalore,19:45:00,19:40:00,1435,1.0,No Info,13759
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,13014
Air India,2019-05-09,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,3100
Indigo,2019-04-27,Kolkata,Bangalore,11:30:00,14:05:00,155,0.0,No Info,4804
Indigo,2019-05-09,Bangalore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Spicejet,2019-03-01,Kolkata,Bangalore,09:00:00,11:30:00,150,0.0,No Info,5515
Air India,2019-06-01,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,10336
Multiple Carriers,2019-03-03,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,7905
Jet Airways,2019-05-18,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,12373
Jet Airways,2019-05-27,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,15129
Jet Airways,2019-03-01,Bangalore,Delhi,14:05:00,11:25:00,1280,1.0,No Info,20800
Jet Airways,2019-05-21,Kolkata,Bangalore,20:25:00,21:05:00,1480,1.0,No Info,14151
Multiple Carriers,2019-06-15,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,9646
Indigo,2019-06-06,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,3540
Air India,2019-05-27,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,12436
Jet Airways,2019-06-24,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,10368
Multiple Carriers,2019-03-06,Delhi,Cochin,13:00:00,21:00:00,480,1.0,In-flight meal not included,15136
Jet Airways,2019-05-09,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,13029
Indigo,2019-03-21,Kolkata,Bangalore,21:25:00,00:05:00,160,0.0,No Info,4148
Air Asia,2019-04-09,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No Info,6451
Indigo,2019-05-24,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Air India,2019-06-15,Delhi,Cochin,20:00:00,19:15:00,1395,2.0,No Info,11071
Jet Airways,2019-05-15,Kolkata,Bangalore,14:05:00,22:35:00,510,1.0,No Info,14781
Jet Airways,2019-05-24,Kolkata,Bangalore,16:30:00,12:00:00,1170,1.0,In-flight meal not included,10844
Indigo,2019-04-01,Kolkata,Bangalore,18:05:00,23:30:00,325,1.0,No Info,6284
Indigo,2019-06-06,Mumbai,Hyderabad,19:05:00,20:35:00,90,0.0,No Info,2754
Goair,2019-05-01,Bangalore,Delhi,07:45:00,10:40:00,175,0.0,No Info,3898
Air India,2019-04-01,Kolkata,Bangalore,09:50:00,23:15:00,805,2.0,No Info,12125
Spicejet,2019-04-01,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No Info,4812
Multiple Carriers,2019-06-27,Delhi,Cochin,14:55:00,22:30:00,455,1.0,In-flight meal not included,6093
Jet Airways,2019-05-18,Kolkata,Bangalore,21:10:00,09:20:00,730,1.0,In-flight meal not included,9663
Indigo,2019-06-03,Delhi,Cochin,06:40:00,21:00:00,860,1.0,No Info,6093
Spicejet,2019-04-06,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Air Asia,2019-05-21,Delhi,Cochin,16:45:00,22:30:00,345,1.0,No Info,8028
Jet Airways,2019-05-27,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,16079
Multiple Carriers,2019-03-27,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,6953
Multiple Carriers,2019-06-24,Delhi,Cochin,03:50:00,12:35:00,525,1.0,No Info,12192
Air Asia,2019-03-24,Kolkata,Bangalore,07:35:00,19:25:00,710,1.0,No Info,6785
Jet Airways,2019-05-21,Kolkata,Bangalore,06:30:00,16:20:00,590,1.0,No Info,14781
Jet Airways,2019-03-24,Kolkata,Bangalore,19:45:00,04:45:00,540,1.0,In-flight meal not included,10031
Jet Airways,2019-03-01,Bangalore,Delhi,05:45:00,10:45:00,300,1.0,No Info,52229
Multiple Carriers,2019-06-24,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,8143
Air India,2019-03-06,Mumbai,Hyderabad,06:00:00,09:10:00,1630,2.0,No Info,13169
Jet Airways,2019-03-21,Bangalore,Delhi,11:40:00,20:20:00,520,1.0,In-flight meal not included,7832
Indigo,2019-03-06,Mumbai,Hyderabad,15:45:00,23:00:00,435,1.0,No Info,7681
Indigo,2019-04-09,Bangalore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Jet Airways,2019-03-09,Delhi,Cochin,13:45:00,04:25:00,880,2.0,In-flight meal not included,15129
Jet Airways,2019-05-21,Kolkata,Bangalore,08:25:00,20:45:00,740,1.0,No Info,14781
Air India,2019-03-24,Delhi,Cochin,04:00:00,07:40:00,1660,1.0,No Info,8635
Jet Airways,2019-03-15,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,2759
Multiple Carriers,2019-05-06,Delhi,Cochin,10:20:00,19:00:00,520,1.0,No Info,9794
Indigo,2019-04-21,Kolkata,Bangalore,15:30:00,18:05:00,155,0.0,No Info,4804
Vistara,2019-04-18,Bangalore,Delhi,17:00:00,19:35:00,155,0.0,No Info,5613
Jet Airways,2019-03-12,Bangalore,Delhi,09:45:00,16:00:00,375,1.0,No Info,12295
Indigo,2019-03-06,Delhi,Cochin,07:30:00,13:20:00,350,1.0,No Info,13628
Indigo,2019-04-24,Kolkata,Bangalore,21:25:00,00:05:00,160,0.0,No Info,4804
Air India,2019-05-09,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,8918
Indigo,2019-05-01,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,3175
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,18:50:00,1420,2.0,No Info,10929
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,13014
Multiple Carriers,2019-03-06,Delhi,Cochin,16:00:00,01:35:00,575,1.0,In-flight meal not included,15136
Air India,2019-05-12,Kolkata,Bangalore,16:45:00,16:15:00,1410,2.0,No Info,13437
Air India,2019-05-21,Bangalore,Delhi,17:00:00,19:50:00,170,0.0,No Info,6961
Indigo,2019-06-21,Bangalore,Delhi,19:30:00,22:15:00,165,0.0,No Info,5780
Multiple Carriers,2019-05-18,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,13727
Goair,2019-05-06,Kolkata,Bangalore,23:30:00,07:45:00,495,1.0,No Info,7451
Indigo,2019-06-03,Bangalore,Delhi,18:55:00,21:50:00,175,0.0,No Info,4823
Jet Airways,2019-03-09,Delhi,Cochin,20:50:00,18:50:00,1320,1.0,In-flight meal not included,14053
Jet Airways,2019-06-27,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No Info,5678
Jet Airways,2019-04-01,Kolkata,Bangalore,16:30:00,19:50:00,1640,1.0,No Info,12681
Multiple Carriers,2019-06-27,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No Info,6480
Spicejet,2019-05-09,Kolkata,Bangalore,09:00:00,11:25:00,145,0.0,No check-in baggage included,3841
Jet Airways,2019-06-27,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,15339
Spicejet,2019-05-21,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,3597
Multiple Carriers,2019-05-27,Delhi,Cochin,08:00:00,19:15:00,675,1.0,In-flight meal not included,11761
Jet Airways,2019-03-01,Bangalore,Delhi,14:05:00,10:25:00,1220,1.0,No Info,20800
Indigo,2019-06-24,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,5636
Indigo,2019-04-18,Bangalore,Delhi,18:25:00,21:20:00,175,0.0,No Info,4990
Jet Airways,2019-06-06,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,10262
Vistara,2019-03-09,Bangalore,Delhi,11:30:00,14:10:00,160,0.0,No Info,7240
Jet Airways,2019-03-01,Bangalore,Delhi,11:40:00,00:45:00,785,1.0,No Info,26890
Air India,2019-03-09,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,7817
Air India,2019-03-06,Mumbai,Hyderabad,06:00:00,19:25:00,2245,2.0,No Info,13904
Indigo,2019-03-27,Kolkata,Bangalore,10:10:00,12:55:00,165,0.0,No Info,4148
Air India,2019-06-12,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,10231
Air India,2019-05-09,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,4667
Goair,2019-06-15,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No Info,5281
Jet Airways,2019-06-09,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,10262
Indigo,2019-04-18,Bangalore,Delhi,06:05:00,08:50:00,165,0.0,No Info,4591
Jet Airways,2019-05-18,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,13014
Air Asia,2019-03-18,Kolkata,Bangalore,22:50:00,01:20:00,150,0.0,No Info,4082
Jet Airways,2019-05-12,Kolkata,Bangalore,17:00:00,23:35:00,395,1.0,No Info,14151
Indigo,2019-06-15,Bangalore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Air Asia,2019-05-15,Kolkata,Bangalore,19:55:00,22:25:00,150,0.0,No Info,4409
Air Asia,2019-04-15,Kolkata,Bangalore,07:35:00,23:30:00,955,1.0,No Info,5192
Air India,2019-03-06,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,7931
Air Asia,2019-03-24,Bangalore,Delhi,23:25:00,02:10:00,165,0.0,No Info,4482
Air India,2019-04-09,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,4487
Jet Airways,2019-05-21,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,12898
Indigo,2019-04-27,Kolkata,Bangalore,14:25:00,16:55:00,150,0.0,No Info,4804
Jet Airways,2019-06-06,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,In-flight meal not included,11733
Air Asia,2019-04-27,Delhi,Cochin,16:45:00,22:25:00,340,1.0,No Info,6451
Multiple Carriers,2019-05-09,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,9315
Air India,2019-05-18,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,12392
Multiple Carriers,2019-06-27,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,9646
Spicejet,2019-06-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,3597
Jet Airways,2019-04-09,Bangalore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,4544
Jet Airways,2019-06-01,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,10262
Vistara,2019-05-06,Kolkata,Bangalore,20:20:00,22:40:00,1580,1.0,No Info,8452
Indigo,2019-06-24,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No Info,6442
Jet Airways,2019-03-06,Bangalore,Delhi,08:55:00,09:00:00,1445,1.0,In-flight meal not included,13712
Jet Airways,2019-04-01,Kolkata,Bangalore,16:30:00,18:15:00,1545,1.0,In-flight meal not included,7064
Spicejet,2019-04-06,Delhi,Cochin,17:55:00,22:50:00,295,1.0,No Info,4957
Spicejet,2019-05-09,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,2227
Jet Airways,2019-03-24,Kolkata,Bangalore,06:30:00,23:25:00,1015,1.0,No Info,13339
Air India,2019-03-01,Bangalore,Delhi,13:50:00,18:40:00,1730,1.0,No Info,17198
Multiple Carriers,2019-03-27,Delhi,Cochin,18:00:00,01:35:00,455,1.0,No Info,6673
Multiple Carriers,2019-06-01,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,13587
Spicejet,2019-06-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No Info,2017
Indigo,2019-05-06,Kolkata,Bangalore,17:35:00,22:15:00,280,1.0,No Info,5699
Air India,2019-06-24,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,11972
Spicejet,2019-04-21,Delhi,Cochin,15:45:00,22:05:00,380,1.0,No Info,6749
Jet Airways,2019-05-15,Kolkata,Bangalore,18:55:00,20:45:00,1550,1.0,In-flight meal not included,10844
Jet Airways,2019-03-27,Delhi,Cochin,08:00:00,18:50:00,650,1.0,No Info,12242
Air India,2019-05-21,Kolkata,Bangalore,10:00:00,05:25:00,1165,2.0,No Info,13899
Indigo,2019-05-01,Kolkata,Bangalore,07:10:00,12:40:00,330,1.0,No Info,6111
Indigo,2019-05-21,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,8745
Multiple Carriers,2019-03-21,Delhi,Cochin,07:00:00,18:50:00,710,1.0,No Info,12402
Air India,2019-03-09,Bangalore,Delhi,10:00:00,12:45:00,165,0.0,No Info,7801
Jet Airways,2019-06-12,Kolkata,Bangalore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,7594
Indigo,2019-05-18,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,6442
Jet Airways,2019-06-01,Delhi,Cochin,15:00:00,04:25:00,805,1.0,In-flight meal not included,10262
Goair,2019-05-18,Kolkata,Bangalore,16:40:00,00:15:00,455,1.0,No Info,10586
Indigo,2019-05-15,Kolkata,Bangalore,18:05:00,23:30:00,325,1.0,No Info,6218
Air India,2019-05-12,Kolkata,Bangalore,09:25:00,21:50:00,745,1.0,No Info,8891
Jet Airways,2019-06-09,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,10262
Jet Airways,2019-05-09,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,In-flight meal not included,12373
Jet Airways,2019-05-18,Kolkata,Bangalore,14:05:00,08:15:00,1090,1.0,No Info,14388
Indigo,2019-06-21,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,2754
Indigo,2019-05-27,Delhi,Cochin,21:05:00,00:20:00,195,0.0,No Info,5601
Air India,2019-06-06,Bangalore,Delhi,21:05:00,23:55:00,170,0.0,No Info,6121
Indigo,2019-06-09,Kolkata,Bangalore,17:15:00,19:50:00,155,0.0,No Info,4804
Indigo,2019-05-18,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No Info,7144
Indigo,2019-05-21,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No Info,7318
Spicejet,2019-05-18,Kolkata,Bangalore,14:55:00,17:25:00,150,0.0,No check-in baggage included,3841
Indigo,2019-03-03,Delhi,Cochin,05:35:00,10:10:00,275,1.0,No Info,13753
Multiple Carriers,2019-06-03,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,7677
Indigo,2019-04-06,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No Info,5073
Jet Airways,2019-04-01,Kolkata,Bangalore,06:30:00,22:35:00,965,1.0,In-flight meal not included,7064
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,No Info,14714
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,04:25:00,1995,2.0,No Info,10929
Air Asia,2019-06-15,Bangalore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Indigo,2019-06-12,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Jet Airways,2019-05-06,Kolkata,Bangalore,06:30:00,19:50:00,800,1.0,No Info,14781
Jet Airways,2019-06-18,Bangalore,Delhi,11:10:00,14:05:00,175,0.0,No Info,8016
Air India,2019-05-24,Kolkata,Bangalore,05:50:00,23:15:00,1045,2.0,No Info,12723
Indigo,2019-03-27,Delhi,Cochin,09:10:00,15:30:00,380,1.0,No Info,10141
Indigo,2019-03-21,Delhi,Cochin,10:45:00,21:00:00,615,1.0,No Info,6838
Vistara,2019-05-09,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,3687
Indigo,2019-03-24,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,4326
Air Asia,2019-05-03,Kolkata,Bangalore,10:20:00,12:55:00,155,0.0,No Info,4409
Indigo,2019-05-15,Kolkata,Bangalore,19:35:00,23:15:00,220,1.0,No Info,4226
Jet Airways,2019-06-12,Kolkata,Bangalore,20:25:00,09:45:00,800,1.0,No Info,12692
Multiple Carriers,2019-06-06,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,12192
Indigo,2019-06-06,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Jet Airways,2019-05-18,Kolkata,Bangalore,17:00:00,19:10:00,1570,1.0,No Info,14151
Jet Airways,2019-05-06,Kolkata,Bangalore,17:00:00,22:05:00,1745,1.0,No Info,11467
Air India,2019-04-01,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No Info,5117
Air India,2019-05-12,Bangalore,Delhi,06:10:00,08:55:00,165,0.0,No Info,5228
Multiple Carriers,2019-03-03,Delhi,Cochin,17:00:00,01:35:00,515,1.0,No Info,17073
Jet Airways,2019-03-24,Kolkata,Bangalore,16:55:00,09:15:00,980,1.0,No Info,14231
Air India,2019-05-21,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,8372
Indigo,2019-03-09,Delhi,Cochin,04:45:00,21:00:00,975,1.0,No Info,10518
Jet Airways,2019-05-21,Kolkata,Bangalore,20:00:00,19:50:00,1430,1.0,In-flight meal not included,10844
Jet Airways,2019-05-27,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,12898
Indigo,2019-04-03,Bangalore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Jet Airways,2019-06-24,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,13376
Spicejet,2019-03-15,Bangalore,Delhi,15:35:00,23:40:00,485,1.0,No Info,5822
Indigo,2019-06-21,Kolkata,Bangalore,17:15:00,19:50:00,155,0.0,No Info,4804
Indigo,2019-05-24,Kolkata,Bangalore,11:30:00,14:05:00,155,0.0,No Info,5224
Indigo,2019-06-21,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,4392
Spicejet,2019-03-24,Kolkata,Bangalore,06:55:00,09:35:00,160,0.0,No check-in baggage included,4781
Jet Airways,2019-05-18,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,12373
Indigo,2019-03-27,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,4392
Jet Airways,2019-04-01,Kolkata,Bangalore,08:25:00,19:50:00,685,1.0,No Info,12681
Air India,2019-03-18,Bangalore,Delhi,06:45:00,10:35:00,1670,2.0,No Info,12305
Indigo,2019-05-12,Kolkata,Bangalore,21:25:00,00:05:00,160,0.0,No Info,4804
Jet Airways,2019-06-12,Delhi,Cochin,12:15:00,12:35:00,1460,2.0,No Info,14300
Jet Airways,2019-04-24,Bangalore,Delhi,18:55:00,22:00:00,185,0.0,No Info,7229
Spicejet,2019-06-21,Kolkata,Bangalore,17:10:00,19:40:00,150,0.0,No Info,3873
Air India,2019-06-12,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,11732
Air India,2019-03-06,Delhi,Cochin,04:00:00,07:40:00,1660,1.0,No Info,12940
Jet Airways,2019-06-27,Bangalore,Delhi,11:10:00,14:05:00,175,0.0,No Info,8016
Vistara,2019-03-06,Mumbai,Hyderabad,15:40:00,09:25:00,1065,1.0,No Info,12395
Indigo,2019-03-06,Delhi,Cochin,11:55:00,21:20:00,565,2.0,No Info,6610
Air India,2019-06-06,Kolkata,Bangalore,05:50:00,08:55:00,1625,2.0,No Info,12723
Jet Airways,2019-05-06,Kolkata,Bangalore,06:30:00,16:20:00,590,1.0,In-flight meal not included,10844
Indigo,2019-03-03,Bangalore,Delhi,13:40:00,18:35:00,295,1.0,No Info,8662
Jet Airways,2019-03-15,Bangalore,Delhi,05:45:00,12:25:00,400,1.0,In-flight meal not included,9134
Indigo,2019-06-18,Delhi,Cochin,14:20:00,17:35:00,195,0.0,No Info,5000
Indigo,2019-05-12,Bangalore,Delhi,01:30:00,04:15:00,165,0.0,No Info,3943
Jet Airways,2019-06-27,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No Info,16079
Jet Airways,2019-06-27,Bangalore,Delhi,18:55:00,22:00:00,185,0.0,No Info,8016
Jet Airways,2019-03-12,Bangalore,Delhi,21:25:00,10:45:00,800,1.0,No Info,13817
Jet Airways,2019-05-27,Bangalore,Delhi,19:50:00,22:50:00,180,0.0,No Info,7229
Spicejet,2019-05-15,Kolkata,Bangalore,08:35:00,17:15:00,520,1.0,No Info,6381
Jet Airways,2019-05-21,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,In-flight meal not included,12719
Indigo,2019-06-24,Bangalore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Air India,2019-05-06,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,7480
Goair,2019-05-24,Bangalore,Delhi,07:45:00,10:40:00,175,0.0,No Info,3419
Multiple Carriers,2019-05-18,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,13727
Air India,2019-05-06,Kolkata,Bangalore,12:00:00,18:30:00,1830,2.0,No Info,10151
Indigo,2019-03-18,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,4049
Jet Airways,2019-06-06,Kolkata,Bangalore,09:35:00,19:10:00,575,1.0,In-flight meal not included,13469
Spicejet,2019-05-03,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No Info,3873
Jet Airways,2019-05-18,Kolkata,Bangalore,09:35:00,22:05:00,750,1.0,In-flight meal not included,12384
Multiple Carriers,2019-03-06,Delhi,Cochin,11:35:00,21:00:00,565,3.0,No Info,21829
Air India,2019-03-18,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,5674
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,13014
Jet Airways,2019-06-15,Delhi,Cochin,19:45:00,12:35:00,1010,1.0,In-flight meal not included,10262
Air India,2019-05-09,Kolkata,Bangalore,09:25:00,07:55:00,1350,1.0,No Info,8366
Jet Airways,2019-05-01,Kolkata,Bangalore,14:05:00,04:40:00,875,1.0,In-flight meal not included,8586
Indigo,2019-03-01,Mumbai,Hyderabad,21:20:00,22:45:00,85,0.0,No Info,12475
Air Asia,2019-04-27,Bangalore,Delhi,11:10:00,13:55:00,165,0.0,No Info,4483
Indigo,2019-05-27,Delhi,Cochin,20:25:00,01:30:00,305,1.0,No Info,5054
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,10262
Jet Airways,2019-05-06,Kolkata,Bangalore,14:05:00,23:35:00,570,1.0,In-flight meal not included,11841
Air India,2019-04-24,Bangalore,Delhi,06:10:00,08:55:00,165,0.0,No Info,5228
Jet Airways,2019-03-06,Bangalore,Delhi,20:35:00,07:40:00,665,1.0,No Info,16736
Multiple Carriers,2019-03-09,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,16023
Spicejet,2019-04-03,Bangalore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,3919
Spicejet,2019-03-24,Kolkata,Bangalore,11:35:00,18:50:00,435,1.0,No Info,9923
Jet Airways,2019-04-01,Kolkata,Bangalore,18:55:00,19:50:00,1495,1.0,No Info,12681
Jet Airways,2019-03-24,Kolkata,Bangalore,08:25:00,18:10:00,585,1.0,No Info,13759
Multiple Carriers,2019-05-15,Delhi,Cochin,18:00:00,01:30:00,450,1.0,No Info,8073
Jet Airways,2019-06-15,Delhi,Cochin,18:25:00,12:35:00,1090,2.0,No Info,14237
Indigo,2019-03-03,Bangalore,Delhi,13:00:00,15:50:00,170,0.0,No Info,12649
Air India,2019-05-09,Kolkata,Bangalore,09:25:00,13:45:00,1700,2.0,No Info,12592
Air India,2019-06-03,Bangalore,Delhi,10:00:00,12:45:00,165,0.0,No Info,6961
Jet Airways,2019-06-15,Delhi,Cochin,07:05:00,12:35:00,330,1.0,No Info,14714
